Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),heating,cooling,fans,humid
 08/14  18:00:00,20.375,16.20830001,65.5,0.009786365,3.808333333,18.33333333,0,0.529266469,0.169581144,0
 08/14  19:00:00,19.4375,15.95175729,70.125,0.009880304,3.891666667,21.66666667,0,0.249285328,0.109576034,0
 08/14  20:00:00,18.975,15.83621081,72.625,0.009944972,3.516666667,18.33333333,0,0.170897935,0.091841379,0
 08/14  21:00:00,18.7125,15.79095049,74.25,0.009995656,2.808333333,10,0,0.332055472,0.121795475,0
 08/14  22:00:00,18.225,15.5895966,76.25,0.009963592,2.891666667,27.5,0,0.051475373,0.064068904,0
 08/14  23:00:00,17.4375,15.23181563,79.5,0.009875541,2.808333333,34.16666667,0,0.124577922,0.075361942,0
 08/14  24:00:00,15.975,14.51003126,85.375,0.009665807,1.958333333,18.33333333,0,0.109206527,0.068694565,0
 08/15  01:00:00,14.3625,13.54074742,91.125,0.009300495,0.625,4.166666667,0,0.029707427,0.052573089,0
 08/15  02:00:00,13.2375,12.78518474,94.875,0.008990856,0,0,0,0,0.049145268,0
 08/15  03:00:00,13.0875,12.75968601,96.625,0.009047179,0.583333333,272.5,0,0,0.042857143,0
 08/15  04:00:00,13.825,13.33342333,95.125,0.00934806,0.416666667,237.5,0,0,0.042857143,0
 08/15  05:00:00,14.3875,13.79628612,94,0.009590296,0.583333333,290,0,0,0.042857143,0
 08/15  06:00:00,14.8125,14.14797221,93.375,0.009793974,1.291666667,298.3333333,0.030312492,0,0.054988254,0
 08/15  07:00:00,15.25,14.36301558,91.125,0.009843048,1.5,340,0.034356506,0,0.053541413,0
 08/15  08:00:00,15.525,14.3924902,88.75,0.009751554,0.916666667,328.3333333,0,0,0.046453571,0
 08/15  09:00:00,15.7875,14.43473046,86.75,0.009686065,0.791666667,308.3333333,0.031094128,0,0.058662851,0
 08/15  10:00:00,16.2125,14.49829695,83.5,0.009582501,1,270.8333333,0.033276035,0,0.051553881,0
 08/15  11:00:00,16.9625,14.55881109,77.625,0.009344669,1,217.5,0,0,0.047352679,0
 08/15  12:00:00,17.8,14.87345283,73.75,0.009341542,1,45.83333333,0,0,0.053057657,0
 08/15  13:00:00,18.975,15.39853305,69.25,0.009449819,1,38.33333333,0,0.132159818,0.074166045,0
 08/15  14:00:00,20,15.72792081,64.5,0.009386922,1.291666667,76.66666667,0,0.333024614,0.125387139,0
 08/15  15:00:00,20.55,15.93064698,62.375,0.009390228,1.5,57.5,0,0.434408133,0.154338022,0
 08/15  16:00:00,21.325,16.36873352,60.75,0.009590933,1.208333333,113.3333333,0,0.740091738,0.219178083,0
 08/15  17:00:00,21.7,16.36922922,58.125,0.009418719,1.291666667,279.1666667,0,0.626704729,0.196282242,0
 08/15  18:00:00,21.3875,16.43002986,60.75,0.009610339,1.5,121.6666667,0,0.466406068,0.162982856,0
 08/15  19:00:00,19.825,16.57126223,72.375,0.010394292,1.5,282.5,0,0.528813601,0.169394595,0
 08/15  20:00:00,18.0625,15.95569777,80.5,0.010417354,1.5,202.5,0,0.173875867,0.093339783,0
 08/15  21:00:00,16.625,15.28596467,87,0.010249575,3.016666667,195.8333333,0,0.177850969,0.090431263,0
 08/15  22:00:00,15.6625,14.92009598,92.5,0.010253316,2.583333333,205.8333333,0,0.229293652,0.097236674,0
 08/15  23:00:00,15.15,14.57444674,94,0.010091025,1.5,192.5,0,0,0.053646429,0
 08/15  24:00:00,14.5,14.00892482,94.625,0.00974226,1.325,180,0,0.040376304,0.053143259,0
 08/16  01:00:00,13.7,13.2613296,95,0.009284218,1.025,180,0,0.010436465,0.045322553,0
 08/16  02:00:00,12.9,12.5267663,95.625,0.00885975,0.725,180,0,0,0.042857143,0
 08/16  03:00:00,12.1,11.72226642,95.375,0.008386157,0.425,180,0,0,0.049150893,0
 08/16  04:00:00,11.3,10.8959567,95,0.007913296,0.125,75,0.033177276,0,0.051110619,0
 08/16  05:00:00,11.1875,10.7910556,95.625,0.007877695,0,0,0,0,0.042857143,0
 08/16  06:00:00,11.55,11.23328083,96.625,0.008155162,0,0,0,0,0.042857143,0
 08/16  07:00:00,11.8875,11.60869221,97,0.008380118,0,0,0.09637796,0,0.069066702,0
 08/16  08:00:00,14.125,13.07010054,90.125,0.008988626,0.291666667,0,0,0.006916092,0.051238744,0
 08/16  09:00:00,17.525,15.23112839,79.75,0.009904223,0.791666667,35,0,0.185053267,0.089024785,0
 08/16  10:00:00,19.8625,16.2677242,69.75,0.010079769,1.466666667,60,0,0.19271574,0.099371469,0
 08/16  11:00:00,21.5625,16.53332055,60.375,0.00968466,2.266666667,130,0,0.4981815,0.165381597,0
 08/16  12:00:00,22.45,16.81868913,57,0.00963759,2.775,180,0,0.621490568,0.190775051,0
 08/16  13:00:00,22.85,17.15896659,57,0.009882325,3.075,180,0,0.47141921,0.163976898,0
 08/16  14:00:00,23.1875,17.36356638,56.375,0.009986873,3.375,180,0,0.847535966,0.240916566,0
 08/16  15:00:00,23.55,17.60454718,56,0.010138536,3.675,180,0,0.843110947,0.242766026,0
 08/16  16:00:00,23.95,17.85391578,55.375,0.010283618,3.975,197.5,0,0.774854998,0.230570213,0
 08/16  17:00:00,23.35,17.68787059,57.5,0.010301125,3.516666667,210,0,0.8981294,0.252427614,0
 08/16  18:00:00,22.15,17.23257417,61.5,0.010245971,2.458333333,210,0,0.645464731,0.200711831,0
 08/16  19:00:00,20.95,16.72751999,65.5,0.010134178,1.416666667,210,0,0.414276489,0.150654478,0
 08/16  20:00:00,19.5625,16.08896398,70.125,0.009954168,0.825,210,0,0.479455734,0.157408207,0
 08/16  21:00:00,18.125,15.44815913,75.75,0.00982062,0.466666667,210,0,0.166851554,0.091686168,0
 08/16  22:00:00,16.6625,14.70289812,81.125,0.009596691,0.125,237.5,0,0.194895644,0.093879247,0
 08/16  23:00:00,15.475,13.96894466,84.875,0.009301851,0,0,0,0.194177985,0.08916037,0
 08/16  24:00:00,14.475,13.31636499,87.875,0.009026605,0,0,0,0.022179384,0.057132333,0
 08/17  01:00:00,13.5375,12.6987758,90.875,0.008778385,0,0,0,0,0.043902358,0
 08/17  02:00:00,12.575,12.04474191,93.875,0.008509511,0,0,0,0,0.042857143,0
 08/17  03:00:00,11.575,11.22670556,95.625,0.008119968,0,0,0,0,0.042857143,0
 08/17  04:00:00,10.575,10.3251376,96.625,0.007675546,0,0,0,0,0.042857143,0
 08/17  05:00:00,9.575,9.369627806,97,0.007204592,0,0,0.441706677,0,0.108456308,0
 08/17  06:00:00,10.2625,9.989292369,97.625,0.007535417,0,0,0.081590675,0,0.04569341,0
 08/17  07:00:00,11.9625,11.66195847,97.375,0.008429002,0,0,0.097128619,0,0.062776161,0
 08/17  08:00:00,13.1,12.89830151,98.25,0.009184893,0.583333333,5.833333333,0.245198125,0,0.094556407,0
 08/17  09:00:00,15.65,14.32132357,87.75,0.009681148,1,10,0.026479567,0,0.052218862,0
 08/17  10:00:00,19.25,15.884313,71.625,0.009927912,1,178.3333333,0,0.137675151,0.080027228,0
 08/17  11:00:00,22.6625,16.73544892,55.375,0.009494454,1.641666667,262.5,0,0.212104678,0.103097303,0
 08/17  12:00:00,23.3375,16.58362505,50.25,0.008964546,2.1,217.5,0,0.561577754,0.174855967,0
 08/17  13:00:00,24.5,17.37043993,49.75,0.009487692,2.1,200.8333333,0,0.619830114,0.189615942,0
 08/17  14:00:00,25.9,18.23819901,47.75,0.009945803,2.683333333,215,0,0.694907936,0.208528048,0
 08/17  15:00:00,26.5125,18.60072478,47,0.01015044,3.1,240,0,1.021580304,0.271983522,0
 08/17  16:00:00,25.95,18.49827165,48.875,0.010230442,1.875,216.6666667,0,0.946931047,0.260577329,0
 08/17  17:00:00,25.625,18.00456784,47.5,0.009772426,2.516666667,205.8333333,0,0.805333249,0.234081056,0
 08/17  18:00:00,25.2,17.70741185,47.875,0.009565011,3.016666667,198.3333333,0,0.87875142,0.243533158,0
 08/17  19:00:00,23.8375,17.10757007,50.875,0.009389216,2.6,195.8333333,0,0.506500711,0.16827328,0
 08/17  20:00:00,22.325,16.29756955,53.875,0.009058275,1.958333333,200,0,0.37065455,0.138412807,0
 08/17  21:00:00,19.3625,15.34167934,65.625,0.009147343,1.208333333,205.8333333,0,0.436696024,0.147593399,0
 08/17  22:00:00,17.3375,14.63623714,75.125,0.00925337,0.416666667,237.5,0,0.102637302,0.077348128,0
 08/17  23:00:00,15.75,13.94029484,82,0.009141182,0,0,0,0.162229923,0.084900835,0
 08/17  24:00:00,14.875,13.56898221,86.875,0.009139107,0,0,0,0.137226249,0.075655167,0
 08/18  01:00:00,13.6125,12.60284229,88.625,0.008636319,0,0,0,0.041780599,0.056418426,0
 08/18  02:00:00,13.9625,12.77983312,88.375,0.008733353,0.583333333,35,0,0,0.048630246,0
 08/18  03:00:00,13.35,12.51946069,90.5,0.008662677,1,60,0,0,0.042857143,0
 08/18  04:00:00,12.975,12.31824792,93.25,0.008660123,1,48.33333333,0,0,0.042857143,0
 08/18  05:00:00,12.8875,12.30061011,93.375,0.008659188,1,51.66666667,0,0,0.042857143,0
 08/18  06:00:00,13.8875,12.62880351,87.375,0.008620523,1,65.83333333,0.052126549,0,0.059503278,0
 08/18  07:00:00,15.475,13.54970647,81.5,0.008909074,1,64.16666667,0,0,0.046818255,0
 08/18  08:00:00,17.6875,14.93014511,75.625,0.009508926,1.291666667,65.83333333,0,0.059983425,0.061112116,0
 08/18  09:00:00,20.6375,16.90512642,69.875,0.010564031,1.5,116.6666667,0,0.130310295,0.084394453,0
 08/18  10:00:00,23.8,18.18066627,58.625,0.010800438,2.433333333,155.8333333,0,0.546002485,0.172396734,0
 08/18  11:00:00,26,17.96346536,45.5,0.009591445,3.391666667,171.6666667,0,0.683739388,0.201071837,0
 08/18  12:00:00,26.975,17.46082393,38.5,0.008563452,3.6,197.5,0,0.581003205,0.182961612,0
 08/18  13:00:00,27.325,17.20315577,35.75,0.008107634,4.183333333,198.3333333,0,0.911552366,0.245901271,0
 08/18  14:00:00,27.3375,17.17413965,35.625,0.008062568,4.016666667,184.1666667,0,0.864460909,0.241104335,0
 08/18  15:00:00,27.3,17.22099372,36,0.00814292,3.308333333,185.8333333,0,0.912232246,0.253791673,0
 08/18  16:00:00,26.9875,17.43877771,38.5,0.008530599,3.683333333,201.6666667,0,1.081185404,0.285528792,0
 08/18  17:00:00,26.3625,17.89775856,43.75,0.009345765,3.808333333,215.8333333,0,0.842365898,0.240302069,0
 08/18  18:00:00,25.725,17.82367285,46,0.009527278,3.016666667,208.3333333,0,0.764133079,0.222100467,0
 08/18  19:00:00,24.6875,17.10978132,46.625,0.009083957,2.308333333,176.6666667,0,0.675283855,0.19987527,0
 08/18  20:00:00,22.95,16.24847401,50.125,0.008774737,1.458333333,148.3333333,0,0.309108679,0.126233936,0
 08/18  21:00:00,21.0125,15.77285033,58.25,0.00902883,1,128.3333333,0,0.388683433,0.13939983,0
 08/18  22:00:00,19.675,15.38196442,63.875,0.009148422,1,114.1666667,0,0.291869727,0.116521623,0
 08/18  23:00:00,18.6125,14.96660142,68.125,0.009123972,1,86.66666667,0,0.091098437,0.073051139,0
 08/18  24:00:00,17.5125,14.70321462,74.375,0.009292722,1,81.66666667,0,0.202164327,0.091243162,0
 08/19  01:00:00,16.9125,14.45417241,77,0.009282428,1.933333333,78.33333333,0,0.121177838,0.071753971,0
 08/19  02:00:00,16.55,14.24992323,78.25,0.009214923,2.6,70,0,0.05244164,0.058021696,0
 08/19  03:00:00,16.2125,14.08575727,79.625,0.009183485,1.958333333,70,0,0,0.049136085,0
 08/19  04:00:00,16.0375,14.02201152,80.625,0.009190811,1.5,58.33333333,0,0,0.042857143,0
 08/19  05:00:00,15.9375,14.09756908,82.25,0.009313454,1.208333333,55.83333333,0,0,0.042857143,0
 08/19  06:00:00,16.2125,14.3609136,82.375,0.009495029,1.641666667,65.83333333,0,0,0.04375625,0
 08/19  07:00:00,17.4625,15.05354305,78.25,0.009761537,2.391666667,75.83333333,0,0,0.053646429,0
 08/19  08:00:00,19.225,15.75180013,70.375,0.009826834,1.666666667,91.66666667,0,0.212150591,0.095998839,0
 08/19  09:00:00,22.2125,17.48025951,63.875,0.010679746,1,88.33333333,0,0.368749801,0.135289426,0
 08/19  10:00:00,25.1,19.49770072,60.125,0.012011612,1.641666667,80,0,0.487783668,0.164060944,0
 08/19  11:00:00,27.1875,19.21342994,47.125,0.010771736,2.975,120.8333333,0,0.897021339,0.242188147,0
 08/19  12:00:00,28.0875,18.33536342,38.75,0.00924649,3.6,132.5,0,0.815780577,0.227088222,0
 08/19  13:00:00,28.45,18.44525869,38,0.009244716,3.891666667,102.5,0,0.792115424,0.224544603,0
 08/19  14:00:00,28.725,18.54354806,37.375,0.009257317,4.1,101.6666667,0,1.10760988,0.284827001,0
 08/19  15:00:00,28.7375,18.47780583,37,0.00917177,3.225,133.3333333,0,1.071915694,0.281446332,0
 08/19  16:00:00,28.325,18.40900957,38.25,0.00925238,3.475,150,0,1.019975311,0.274307669,0
 08/19  17:00:00,27.7875,18.2682149,39.625,0.009299206,3.516666667,161.6666667,0,1.114736106,0.289594984,0
 08/19  18:00:00,26.7875,17.81509998,41.25,0.009135853,3.1,158.3333333,0,0.808066578,0.231038981,0
 08/19  19:00:00,25.6125,17.44676268,44.5,0.009172994,2.166666667,138.3333333,0,0.620349953,0.191140777,0
 08/19  20:00:00,24.45,17.46677751,50.375,0.009676509,1.5,112.5,0,0.634822123,0.189298426,0
 08/19  21:00:00,21.0625,16.66118667,64.25,0.010056077,1.5,186.6666667,0,0.250336945,0.113133783,0
 08/19  22:00:00,19.8625,16.17552392,69.125,0.010075218,1.208333333,280.8333333,0,0.342584121,0.128257951,0
 08/19  23:00:00,17.7,15.27386109,77.375,0.00986034,1,4.166666667,0,0.304774955,0.115695797,0
 08/19  24:00:00,16.1375,14.43611266,83.625,0.009639066,0.416666667,0,0,0.018554299,0.057176798,0
 08/20  01:00:00,15.4125,14.13212449,87.125,0.00959809,0,0,0,0.087070325,0.064154986,0
 08/20  02:00:00,14.625,13.56671897,89,0.009331676,0,0,0,0.048958337,0.054499255,0
 08/20  03:00:00,14.025,13.15734898,90.875,0.009154467,0,0,0,0.007136319,0.04455107,0
 08/20  04:00:00,13.9875,13.1498002,91.375,0.009181575,0,0,0,0,0.042857143,0
 08/20  05:00:00,13.5375,12.83158754,92.25,0.009017103,0,0,0,0,0.05209211,0
 08/20  06:00:00,14.7625,13.6795222,89.875,0.009463255,0.583333333,17.5,0,0,0.042857143,0
 08/20  07:00:00,16.7,15.25268007,86.75,0.010367005,1,242.5,0,0,0.045854167,0
 08/20  08:00:00,18.4875,16.39362549,81.625,0.010944461,0.416666667,250,0,0,0.053646429,0
 08/20  09:00:00,20.1375,17.11088478,74.625,0.011106542,1.225,290,0,0.014061711,0.049585813,0
 08/20  10:00:00,21.0125,17.66027612,72.625,0.01139722,1.458333333,222.5,0,0.025785798,0.054305573,0
 08/20  11:00:00,21.2625,17.72928185,71.125,0.0113711,1,192.5,0,0,0.053133331,0
 08/20  12:00:00,21.05,17.77065544,73.125,0.011502257,1.291666667,215,0,0.073702619,0.060163514,0
 08/20  13:00:00,20.9625,18.23682883,77.5,0.012124558,1.85,234.1666667,0,0.053928465,0.060901134,0
 08/20  14:00:00,21.5,18.47197611,75.25,0.012212768,1.75,212.5,0,0.167117412,0.087858065,0
 08/20  15:00:00,22.6125,18.75019416,69.875,0.012120307,2.725,205.8333333,0,0.427201509,0.141537067,0
 08/20  16:00:00,22.6625,18.1791103,64.875,0.011339736,3.308333333,198.3333333,0,0.235869857,0.104478228,0
 08/20  17:00:00,22.3375,17.82169133,64.875,0.011034909,3.391666667,201.6666667,0,0.326434323,0.122330743,0
 08/20  18:00:00,21.7375,17.41241539,65.375,0.010767542,3.6,204.1666667,0,0.334730069,0.123045527,0
 08/20  19:00:00,20.8375,17.47148799,72.5,0.011213783,3.308333333,194.1666667,0,0.077335276,0.071892898,0
 08/20  20:00:00,19.875,17.51080567,79.5,0.011653089,2.808333333,201.6666667,0,0.292689142,0.112807682,0
 08/20  21:00:00,18.8125,16.85278752,82.25,0.011290443,1.958333333,215.8333333,0,0.142723373,0.081792393,0
 08/20  22:00:00,17.275,16.02924717,88,0.010945988,1.85,208.3333333,0,0.056466395,0.063156768,0
 08/20  23:00:00,16.35,15.62083563,92.875,0.010882546,1.75,217.5,0,0.132608656,0.074008551,0
 08/20  24:00:00,16.3875,15.75953756,94,0.011031877,1.85,230,0,0.047928548,0.059486274,0
 08/21  01:00:00,16.625,15.99699757,94,0.011207809,1.75,230,0,0,0.046315925,0
 08/21  02:00:00,16.1375,15.5628611,94,0.010897294,1.5,224.1666667,0,0.012832887,0.045858875,0
 08/21  03:00:00,14.7375,14.33437324,95.25,0.010094909,1.85,220,0,0,0.042857143,0
 08/21  04:00:00,13.725,13.42658238,96.625,0.009556096,1.458333333,214.1666667,0,0,0.042857143,0
 08/21  05:00:00,13.0625,12.8136728,97,0.009189204,0.416666667,237.5,0.062321122,0,0.061358755,0
 08/21  06:00:00,12.8625,12.58234342,97,0.009047244,0.583333333,105,0.022284983,0,0.047788539,0
 08/21  07:00:00,14.275,13.49573715,92.625,0.009452542,1.583333333,180,0,0,0.044655357,0
 08/21  08:00:00,16.475,14.84824287,85,0.00999994,2.641666667,209.1666667,0,0,0.053646429,0
 08/21  09:00:00,17.7375,15.28003101,77.625,0.009926632,3.391666667,241.6666667,0,0.139261945,0.080699745,0
 08/21  10:00:00,19.4375,15.64696283,68.125,0.009666566,3.891666667,232.5,0,0.286139405,0.114214326,0
 08/21  11:00:00,20.7375,15.6464517,59,0.00910003,4.1,231.6666667,0,0.203083696,0.102026714,0
 08/21  12:00:00,22.25,15.73199273,51,0.008601685,4.1,240,0,0.476391079,0.156915975,0
 08/21  13:00:00,22.625,15.98589787,50.5,0.008697817,3.808333333,228.3333333,0,0.434067416,0.148906352,0
 08/21  14:00:00,22.9625,16.37886107,51.375,0.009041189,4.183333333,225.8333333,0,0.467481571,0.16181638,0
 08/21  15:00:00,22.8625,16.46495264,52.25,0.009155411,4.6,230,0,0.801578338,0.2320331,0
 08/21  16:00:00,22.225,16.22749932,54.25,0.009142962,4.891666667,230,0,0.715556439,0.216603983,0
 08/21  17:00:00,21.625,15.84406717,55,0.008948106,4.516666667,230,0,0.545463086,0.18235302,0
 08/21  18:00:00,20.525,15.50174773,59.375,0.008998128,4.391666667,235.8333333,0,0.617792847,0.191876838,0
 08/21  19:00:00,18.9375,15.1124191,67,0.00920487,3.725,234.1666667,0,0.295578434,0.121165198,0
 08/21  20:00:00,17.6125,14.24432804,69.375,0.008804715,2.516666667,212.5,0,0.161040653,0.089995727,0
 08/21  21:00:00,16.325,13.37642371,72.125,0.008399238,2.683333333,205.8333333,0,0.273174149,0.108476306,0
 08/21  22:00:00,14.4875,12.73328484,82.125,0.008474464,1.583333333,198.3333333,0,0.052651895,0.063593613,0
 08/21  23:00:00,13.2625,12.28448638,89.5,0.00854701,1.433333333,201.6666667,0,0.019808418,0.052400091,0
 08/21  24:00:00,13,12.27107001,92.25,0.008653871,2.1,210,0,0.005494182,0.04417372,0
 08/22  01:00:00,12.6875,12.11793506,93.625,0.008620241,1.458333333,198.3333333,0,0,0.042857143,0
 08/22  02:00:00,12.375,11.83741084,94,0.008473807,1,207.5,0,0,0.052046841,0
 08/22  03:00:00,11.925,11.46423605,94.625,0.008284152,1,214.1666667,0,0,0.042857143,0
 08/22  04:00:00,11.575,11.19258601,95.625,0.008169666,1,210,0,0,0.042857143,0
 08/22  05:00:00,11.0625,10.69277828,95.375,0.007891397,1,268.3333333,0.012161394,0,0.044945407,0
 08/22  06:00:00,10.675,10.30402763,95.625,0.007689902,1,304.1666667,0.199637921,0,0.083498934,0
 08/22  07:00:00,12.4125,11.71382006,93.5,0.008397485,0.416666667,275,0.067601154,0,0.061345705,0
 08/22  08:00:00,15.1875,13.49751674,83.875,0.009064635,1.516666667,278.3333333,0,0.009624748,0.046355214,0
 08/22  09:00:00,17.1375,14.14690259,72.75,0.008928355,2.6,208.3333333,0,0,0.053646429,0
 08/22  10:00:00,18.7,14.41605617,63.375,0.008576228,3.183333333,217.5,0,0.204111932,0.098646035,0
 08/22  11:00:00,19.8625,14.42917369,55.625,0.008098884,3.6,224.1666667,0,0.472759527,0.157367234,0
 08/22  12:00:00,20.075,14.00885828,51.125,0.007539982,4.475,208.3333333,0,0.262411999,0.116985673,0
 08/22  13:00:00,19.625,13.87550677,53.125,0.007581424,5.1,200,0,0.482099854,0.162628656,0
 08/22  14:00:00,19.9,13.77778101,50.625,0.007392783,5.45,194.1666667,0,0.629358923,0.19579452,0
 08/22  15:00:00,20.1375,13.51281598,47.375,0.007005923,5.35,190,0,0.447502126,0.162805878,0
 08/22  16:00:00,20.225,13.84454448,49.5,0.00733045,5.1,190,0,0.656733545,0.20495985,0
 08/22  17:00:00,20.1125,13.92068567,50.375,0.007454453,4.516666667,190,0,0.640281744,0.199116357,0
 08/22  18:00:00,20.0625,13.72289543,49.375,0.007281398,3.516666667,184.1666667,0,0.313217361,0.130014552,0
 08/22  19:00:00,19.6625,13.52528371,50.25,0.007227677,3.1,168.3333333,0,0.338315044,0.129466028,0
 08/22  20:00:00,18.525,13.33396378,56,0.007482498,3.391666667,165.8333333,0,0.240842464,0.105001961,0
 08/22  21:00:00,16.375,13.68874844,75.25,0.00871734,3.308333333,199.1666667,0,0.006452664,0.055081766,0
 08/22  22:00:00,15.5875,14.58933487,90.625,0.010072152,2.516666667,190.8333333,0,0.175885334,0.085139375,0
 08/22  23:00:00,16.2,15.55408563,94,0.010919753,2.1,170,0,0.097782102,0.069753811,0
 08/22  24:00:00,16.5,15.94229636,94.625,0.011232532,2.1,187.5,0,0,0.04970256,0
 08/23  01:00:00,16.0625,15.52320631,94.375,0.010926897,2.1,194.1666667,0,0.025756915,0.048923796,0
 08/23  02:00:00,15.175,14.7366372,95.25,0.010408292,1.458333333,143.3333333,0,0.000789618,0.04304251,0
 08/23  03:00:00,14.7375,14.40801365,96.625,0.010253952,1.291666667,98.33333333,0,0,0.042857143,0
 08/23  04:00:00,14.6375,14.34970557,97,0.010240287,1.208333333,72.5,0,0,0.05005,0
 08/23  05:00:00,14.6625,14.3661604,97,0.010257597,1.291666667,95,0,0,0.044324435,0
 08/23  06:00:00,14.575,14.00511558,93.875,0.009906098,2.433333333,114.1666667,0,0,0.042857143,0
 08/23  07:00:00,14.5625,13.83237739,92.625,0.009727508,2.808333333,127.5,0.023901575,0,0.053060416,0
 08/23  08:00:00,14.6625,13.97157824,93,0.009837939,1.958333333,163.3333333,0.083126059,0,0.066925159,0
 08/23  09:00:00,14.95,14.1235498,91.75,0.009893153,1.5,215,0,0,0.042857143,0
 08/23  10:00:00,15.475,14.54315398,91,0.010133224,2.141666667,216.6666667,0.073193366,0,0.064585436,0
 08/23  11:00:00,16.075,15.12754226,91,0.010532342,3.183333333,188.3333333,0.029910291,0,0.054346065,0
 08/23  12:00:00,16.7375,15.45581498,87.875,0.010631122,4.475,203.3333333,0,0,0.042857143,0
 08/23  13:00:00,17.75,15.38509502,78.5,0.010138704,5.1,225.8333333,0,0,0.052447619,0
 08/23  14:00:00,19.45,15.30693684,65.25,0.009359186,6.325,230,0,0.285538395,0.113595752,0
 08/23  15:00:00,19.075,14.67897857,62.5,0.00874187,6.616666667,230,0,0.425498971,0.14439279,0
 08/23  16:00:00,18.3375,14.18407175,64,0.008527745,7.075,224.1666667,0,0.211945017,0.102686562,0
 08/23  17:00:00,18.3,14.29204873,65.25,0.00866237,6.183333333,214.1666667,0,0.366270378,0.13420594,0
 08/23  18:00:00,18.1125,14.23869641,66,0.008682686,5.741666667,210,0,0.320570773,0.121841057,0
 08/23  19:00:00,17.375,13.81669065,67.875,0.008524373,5.908333333,215.8333333,0,0.007503165,0.05545059,0
 08/23  20:00:00,17,13.93045038,72.125,0.008812705,5.35,214.1666667,0,0.110111915,0.070800841,0
 08/23  21:00:00,16.625,13.84967158,74,0.008866241,4.516666667,210,0,0.055429983,0.061504636,0
 08/23  22:00:00,16.2125,13.84685088,77.75,0.009038703,4.391666667,210,0,0,0.051259751,0
 08/23  23:00:00,15.725,13.7388798,80.625,0.009119544,4.891666667,210,0,0.003006037,0.0435742,0
 08/23  24:00:00,15.5625,13.66529513,81.625,0.009119969,4.516666667,210,0,0,0.044655357,0
 08/24  01:00:00,15.1625,13.54532032,83.875,0.009144056,3.808333333,210,0,0,0.050723466,0
 08/24  02:00:00,14.65,13.29300302,86.25,0.009099954,3.016666667,210,0,0,0.042857143,0
 08/24  03:00:00,14,12.82660398,87.625,0.008879297,1.958333333,210,0,0,0.042857143,0
 08/24  04:00:00,14.1375,12.99852763,88.625,0.009027219,2.141666667,210,0,0,0.042857143,0
 08/24  05:00:00,14.15,13.15376271,89.625,0.009164635,2.6,210,0.111012363,0,0.065634964,0
 08/24  06:00:00,14.375,13.25647637,88.75,0.009196787,2.6,204.1666667,0.085124211,0,0.062209754,0
 08/24  07:00:00,14.6,13.41465038,88,0.009260086,2.891666667,200,0,0,0.042857143,0
 08/24  08:00:00,14.6625,13.41186157,87.375,0.00923299,2.516666667,205.8333333,0.059095175,0,0.06330334,0
 08/24  09:00:00,15.075,13.38356755,83.25,0.009035267,2.391666667,221.6666667,0,0,0.051831076,0
 08/24  10:00:00,15.9875,13.51761015,76.625,0.008804443,3.183333333,218.3333333,0,0.112922861,0.070702717,0
 08/24  11:00:00,17.275,13.6124061,67.125,0.008384388,4.183333333,221.6666667,0,0.033038952,0.061570263,0
 08/24  12:00:00,15.9875,13.71678062,78.625,0.008957765,3.433333333,235.8333333,0,0.235520176,0.103039474,0
 08/24  13:00:00,17.9,15.2585028,77.375,0.010005292,4.058333333,234.1666667,0,0.21729078,0.097253454,0
 08/24  14:00:00,18.575,15.10855046,69.125,0.009438609,5.741666667,224.1666667,0,0.013505038,0.056560815,0
 08/24  15:00:00,17.4625,14.25891771,71.125,0.008970655,6.491666667,225.8333333,0,0.103009131,0.067532438,0
 08/24  16:00:00,17.075,14.33209267,74.875,0.009219424,6.408333333,224.1666667,0,0.079692046,0.065508065,0
